date,airTemperature,cloudCover,currentDirection,currentSpeed,gust,humidity,precipitation,pressure,seaLevel,swellDirection,swellHeight,swellPeriod,visibility,waterTemperature,waveDirection,waveHeight,wavePeriod,windDirection,windSpeed
2022-12-11T08:00:00+00:00,24.24,84.17,58.85,0.29,5.11,61.93,0.0,1013.16,-0.35,217.21,1.34,11.56,24.14,17.97,159.63,2.07,7.9,125.51,10.04
2022-12-12T08:00:00+00:00,25.93,61.27,55.61,0.29,1.29,61.8,0.0,1010.68,-0.33,184.23,1.57,8.94,10.16,19.32,183.01,1.59,8.82,139.78,3.8
2022-12-13T08:00:00+00:00,23.11,22.53,62.03,0.19,7.03,64.7,0.02,1011.72,-0.26,219.41,1.24,10.78,22.05,19.15,226.0,1.29,10.09,332.58,5.74
2022-12-14T08:00:00+00:00,24.03,10.73,61.83,0.24,1.47,62.2,0.01,1012.2,-0.3,239.16,1.22,11.7,7.62,19.0,239.16,1.22,11.7,283.76,1.87
2022-12-15T08:00:00+00:00,23.79,11.07,87.64,0.1,9.64,70.27,0.0,1010.82,-0.24,212.17,1.52,9.96,16.11,18.34,184.02,2.01,7.87,147.83,9.62
2022-12-16T08:00:00+00:00,20.75,100.0,63.91,0.23,2.94,85.5,2.09,1007.38,-0.3,208.55,1.4,10.13,3.45,18.57,208.55,1.4,10.13,301.35,1.73
2022-12-17T08:00:00+00:00,22.32,2.43,54.9,0.21,9.58,66.87,0.0,1010.42,-0.26,234.69,1.47,12.2,24.13,18.98,211.44,1.78,9.73,148.46,8.37
2022-12-18T08:00:00+00:00,22.23,26.8,37.28,0.14,3.74,66.4,0.0,1011.16,-0.25,233.95,2.26,11.84,24.13,19.92,232.07,2.29,11.58,149.05,6.08
2022-12-19T08:00:00+00:00,19.59,53.93,42.42,0.11,7.41,60.73,0.0,1012.98,-0.26,236.24,1.47,10.18,24.13,19.47,221.01,1.71,8.55,176.13,7.48
2022-12-20T08:00:00+00:00,19.94,3.9,31.04,0.08,8.31,57.87,0.0,1016.2,-0.25,221.98,1.43,8.66,24.14,19.54,218.78,1.47,8.32,155.04,5.68
2022-12-21T08:00:00+00:00,21.96,4.6,221.52,0.1,2.64,43.73,0.0,1013.81,-0.21,185.62,1.46,8.25,24.13,21.76,175.32,1.59,7.56,136.3,5.97
2022-12-22T08:00:00+00:00,24.76,3.9,36.8,0.2,4.08,49.93,0.0,1010.07,-0.3,193.2,0.78,7.8,18.36,19.79,193.22,0.78,7.8,287.27,2.99
2022-12-23T08:00:00+00:00,20.71,100.0,28.61,0.15,2.71,67.3,0.0,1012.73,-0.3,245.15,1.37,12.35,24.13,19.47,245.15,1.37,12.34,302.61,2.62
2022-12-24T08:00:00+00:00,20.78,96.0,54.54,0.11,4.54,54.27,0.01,1013.49,-0.28,241.99,2.11,10.68,24.13,19.5,242.44,2.12,10.59,302.99,5.58
2022-12-25T08:00:00+00:00,18.74,0.9,250.1,0.08,5.63,46.23,0.0,1018.97,-0.24,234.47,2.56,11.22,24.14,20.29,234.44,2.56,11.22,153.98,4.62
2022-12-26T08:00:00+00:00,21.58,0.0,43.66,0.13,1.98,42.27,0.0,1015.18,-0.27,224.82,1.86,10.06,24.13,18.72,224.66,1.86,10.04,138.03,2.5
2022-12-27T08:00:00+00:00,22.48,0.83,45.29,0.17,1.7,48.9,0.0,1016.06,-0.29,227.64,1.42,10.86,24.14,18.21,227.65,1.42,10.85,278.27,2.66
2022-12-28T08:00:00+00:00,22.34,0.0,49.13,0.24,2.37,51.73,0.0,1016.47,-0.32,244.91,1.76,11.18,24.14,18.37,244.92,1.76,11.18,268.36,2.8
2022-12-29T08:00:00+00:00,19.25,0.0,48.29,0.23,8.48,41.7,0.0,1022.84,-0.3,233.42,2.63,11.28,24.14,18.54,231.06,2.69,10.97,156.21,7.5
2022-12-30T08:00:00+00:00,20.81,2.6,55.01,0.1,3.16,38.53,0.0,1020.88,-0.29,230.08,2.6,12.34,24.13,18.44,219.11,2.82,11.22,128.98,8.7
2022-12-31T08:00:00+00:00,22.14,12.63,197.89,0.16,5.28,51.77,0.0,1018.43,-0.25,227.18,1.43,11.45,24.14,19.57,172.39,2.13,8.05,136.19,10.33
2023-01-01T08:00:00+00:00,23.97,0.0,57.47,0.23,4.23,51.5,0.0,1012.67,-0.35,191.5,1.82,10.31,24.13,17.85,183.42,1.95,9.48,141.8,6.86
2023-01-02T08:00:00+00:00,25.94,0.0,55.82,0.2,1.41,49.33,0.0,1009.15,-0.32,199.34,2.06,10.5,24.13,16.97,198.53,2.08,10.4,143.13,4.58
2023-01-03T08:00:00+00:00,24.11,2.2,279.96,0.17,5.17,48.43,0.0,1007.83,-0.27,230.92,1.54,10.69,22.03,18.21,230.94,1.54,10.69,334.06,3.09
2023-01-04T08:00:00+00:00,19.32,96.3,198.24,0.17,5.36,65.17,0.05,1015.06,-0.25,228.85,1.54,8.96,24.13,17.06,228.85,1.54,8.96,196.55,2.33
2023-01-05T08:00:00+00:00,18.5,45.13,109.0,0.1,11.12,47.1,0.01,1020.81,-0.3,224.76,2.04,10.45,24.14,15.84,207.46,2.36,8.99,145.74,9.34
2023-01-06T08:00:00+00:00,21.51,10.67,58.58,0.18,8.08,45.07,0.0,1022.72,-0.37,225.06,1.63,10.19,24.14,16.52,220.79,1.69,9.73,136.49,6.11
2023-01-07T08:00:00+00:00,21.7,3.33,56.02,0.23,3.15,48.33,0.0,1019.95,-0.37,218.09,1.52,10.22,24.14,16.9,201.1,1.73,8.79,140.74,7.32
2023-01-08T08:00:00+00:00,23.72,0.0,26.57,0.06,2.05,50.2,0.0,1011.12,-0.34,215.2,1.73,10.52,24.14,17.04,215.01,1.74,10.49,152.67,3.75
2023-01-09T08:00:00+00:00,23.83,4.23,235.83,0.09,1.84,59.97,0.0,1011.23,-0.26,229.2,1.66,11.43,11.31,17.99,229.2,1.66,11.43,169.52,1.9
2023-01-10T08:00:00+00:00,22.64,4.77,224.79,0.13,1.82,54.17,0.0,1016.96,-0.25,238.81,1.59,11.63,24.13,18.11,238.81,1.59,11.63,280.71,1.92
2023-01-11T08:00:00+00:00,22.38,100.0,206.34,0.21,1.81,56.93,0.0,1015.58,-0.24,241.56,1.47,10.64,24.13,18.73,241.56,1.47,10.64,196.9,1.49
2023-01-12T08:00:00+00:00,21.62,36.67,142.13,0.08,6.8,72.17,0.0,1011.59,-0.28,235.58,1.28,9.77,23.08,16.8,237.4,1.3,9.5,312.74,5.45
2023-01-13T08:00:00+00:00,22.19,0.0,227.5,0.2,1.8,52.9,0.0,1014.39,-0.23,253.29,1.35,8.76,24.13,17.71,253.29,1.35,8.76,290.02,2.65
2023-01-14T08:00:00+00:00,21.63,23.93,213.35,0.14,7.5,66.37,0.0,1016.92,-0.23,235.28,1.36,10.1,24.13,18.42,229.14,1.44,9.31,163.29,6.14
2023-01-15T08:00:00+00:00,22.29,97.73,48.18,0.12,7.57,61.47,0.0,1015.59,-0.32,235.82,2.4,14.24,24.14,17.86,212.06,2.89,11.33,140.14,10.98
2023-01-16T08:00:00+00:00,24.49,2.37,58.68,0.17,3.32,59.17,0.0,1011.32,-0.31,209.73,1.91,10.73,24.14,17.84,196.83,2.11,9.61,142.79,7.68
2023-01-17T08:00:00+00:00,26.33,80.33,52.86,0.16,1.59,58.97,0.0,1009.65,-0.3,196.71,1.48,9.09,20.55,18.2,196.71,1.48,9.09,153.31,1.33
2023-01-18T08:00:00+00:00,24.18,87.93,28.9,0.11,4.21,56.7,0.0,1010.36,-0.3,207.19,1.07,8.98,22.02,18.39,207.19,1.07,8.98,275.76,1.67
2023-01-19T08:00:00+00:00,23.44,81.87,74.85,0.11,1.28,60.8,0.0,1013.44,-0.25,229.45,0.89,9.11,24.13,17.99,229.45,0.89,9.11,280.03,1.66
2023-01-20T08:00:00+00:00,23.13,34.1,69.69,0.1,1.97,66.37,0.0,1012.64,-0.25,246.48,1.44,10.36,24.13,17.73,246.48,1.44,10.36,230.01,1.04
2023-01-21T08:00:00+00:00,23.23,0.0,63.61,0.09,1.36,56.43,0.0,1011.62,-0.26,236.84,1.19,9.28,24.14,18.02,236.84,1.19,9.28,274.62,1.55
2023-01-22T08:00:00+00:00,22.32,11.57,65.89,0.17,4.02,61.5,0.0,1013.17,-0.29,240.62,1.35,8.97,24.14,18.05,240.62,1.35,8.96,189.07,2.08
2023-01-23T08:00:00+00:00,23.42,1.33,1.04,0.03,3.0,57.33,0.0,1008.06,-0.27,243.3,2.58,12.57,20.01,19.46,243.3,2.58,12.57,255.72,1.48
2023-01-24T08:00:00+00:00,18.7,99.9,75.67,0.09,7.58,64.73,0.19,1014.5,-0.27,243.02,2.7,10.37,18.17,18.22,243.42,2.77,10.07,254.07,7.17
2023-01-25T08:00:00+00:00,19.66,0.0,58.17,0.08,5.7,43.3,0.0,1019.48,-0.28,242.99,2.56,11.42,24.14,18.64,242.71,2.56,11.39,139.96,6.89
2023-01-26T08:00:00+00:00,20.92,0.53,50.52,0.18,3.83,58.63,0.0,1013.94,-0.34,236.7,2.11,11.25,24.13,16.9,236.04,2.13,11.15,160.11,5.16
2023-01-27T08:00:00+00:00,21.87,0.0,294.99,0.09,4.92,59.0,0.0,1011.6,-0.26,239.95,2.47,12.62,24.13,18.77,239.8,2.47,12.59,160.79,4.84
2023-01-28T08:00:00+00:00,19.67,89.37,48.56,0.09,10.82,77.53,0.08,1015.17,-0.29,231.47,2.03,9.99,24.13,18.12,225.26,2.16,9.33,170.42,7.34
2023-01-29T08:00:00+00:00,21.29,38.8,208.19,0.07,4.07,43.1,0.0,1015.63,-0.25,213.96,1.47,10.12,24.14,18.64,169.47,2.1,7.54,131.4,10.23
2023-01-30T08:00:00+00:00,22.31,33.33,272.86,0.02,2.48,49.57,0.0,1012.62,-0.28,162.22,1.53,8.72,24.13,18.32,151.01,1.79,7.52,128.38,8.05
2023-01-31T08:00:00+00:00,23.13,0.0,256.26,0.06,1.4,49.2,0.0,1012.31,-0.25,168.01,1.32,8.01,24.14,18.94,167.97,1.33,7.99,139.35,3.2
2023-02-01T08:00:00+00:00,22.27,9.03,236.06,0.08,5.67,65.27,0.0,1015.96,-0.28,201.59,0.95,7.94,24.13,17.15,201.59,0.95,7.94,209.25,2.26
2023-02-02T08:00:00+00:00,20.75,0.0,238.39,0.03,5.3,59.7,0.0,1016.97,-0.27,226.15,1.03,7.98,24.14,17.12,226.15,1.03,7.98,192.49,2.6
2023-02-03T08:00:00+00:00,20.52,0.0,97.97,0.03,5.03,60.97,0.0,1016.01,-0.3,230.46,2.44,12.8,24.13,16.86,229.53,2.46,12.63,152.58,6.16
2023-02-04T08:00:00+00:00,24.63,0.0,19.27,0.09,1.04,47.07,0.0,1011.09,-0.33,225.52,2.25,11.57,24.13,17.11,225.52,2.25,11.57,149.1,2.05
2023-02-05T08:00:00+00:00,20.46,99.93,257.44,0.11,5.69,87.3,0.06,1013.58,-0.29,224.11,1.62,9.42,24.13,18.08,224.11,1.62,9.42,213.33,2.04
2023-02-06T08:00:00+00:00,24.06,2.57,110.32,0.09,2.4,68.47,0.0,1011.21,-0.3,203.95,1.65,8.73,15.4,16.65,197.61,1.73,8.25,139.04,6.36
2023-02-07T08:00:00+00:00,22.28,46.53,141.84,0.03,7.15,73.87,0.01,1014.27,-0.31,229.01,1.73,10.6,24.13,16.69,228.66,1.74,10.54,175.07,4.34
2023-02-08T08:00:00+00:00,23.25,0.0,131.39,0.05,3.34,57.17,0.0,1013.91,-0.26,229.95,1.36,10.78,24.13,16.81,187.75,1.82,7.95,133.54,8.95
2023-02-09T08:00:00+00:00,23.19,0.0,62.23,0.18,3.42,58.37,0.0,1012.72,-0.32,198.87,1.54,9.14,24.14,16.8,197.45,1.56,8.97,148.41,4.79
2023-02-10T08:00:00+00:00,25.22,0.0,92.92,0.15,2.23,52.2,0.0,1012.08,-0.29,170.93,1.21,7.35,24.13,16.83,170.49,1.22,7.28,140.51,3.91
2023-02-11T08:00:00+00:00,28.85,0.0,143.03,0.07,2.0,33.2,0.0,1008.09,-0.23,199.47,1.17,10.54,24.13,16.13,199.47,1.17,10.54,177.21,0.96
2023-02-12T08:00:00+00:00,23.72,23.23,217.78,0.1,3.23,63.33,0.0,1012.38,-0.24,237.13,2.1,12.98,24.13,17.91,237.13,2.1,12.98,272.17,0.72
2023-02-13T08:00:00+00:00,23.58,0.0,281.26,0.13,2.54,61.87,0.0,1012.92,-0.21,234.16,1.54,11.33,24.14,17.73,234.11,1.54,11.31,156.17,3.28
2023-02-14T08:00:00+00:00,22.33,52.93,184.76,0.14,6.72,76.03,0.01,1013.77,-0.24,233.24,2.12,12.12,24.14,15.75,233.2,2.12,12.11,169.87,3.81
2023-02-15T08:00:00+00:00,21.07,76.83,68.16,0.15,9.43,72.13,0.0,1012.23,-0.32,231.42,1.69,10.65,24.13,17.05,227.14,1.76,10.07,163.24,6.39
2023-02-16T08:00:00+00:00,20.55,81.17,58.57,0.13,10.59,73.93,0.0,1012.61,-0.33,225.12,1.03,10.5,24.13,16.98,152.59,2.38,6.68,136.03,12.9
2023-02-17T08:00:00+00:00,19.63,96.13,285.71,0.02,10.84,80.57,0.07,1013.22,-0.27,224.59,0.8,10.39,23.89,17.73,149.38,2.02,6.22,140.56,11.83
2023-02-18T08:00:00+00:00,21.55,0.0,219.38,0.18,5.08,63.73,0.0,1012.53,-0.22,217.65,1.02,10.94,24.13,16.19,181.6,1.42,7.57,144.65,8.8
2023-02-19T08:00:00+00:00,21.38,14.9,79.6,0.1,4.04,66.77,0.0,1006.32,-0.29,213.09,1.51,10.65,24.14,16.57,213.06,1.51,10.64,178.72,2.44
2023-02-20T08:00:00+00:00,17.13,100.0,195.49,0.06,11.72,81.03,1.11,1001.68,-0.24,240.17,2.97,10.18,9.7,16.1,245.62,3.1,9.75,272.37,7.19
2023-02-21T08:00:00+00:00,18.03,79.9,212.54,0.13,1.41,45.1,0.01,1018.49,-0.25,230.57,3.36,12.1,24.14,15.91,230.57,3.36,12.1,326.65,2.85
2023-02-22T08:00:00+00:00,19.48,23.17,246.59,0.15,3.69,55.0,0.0,1019.27,-0.23,226.25,2.13,11.33,24.13,17.35,226.25,2.13,11.33,155.88,3.15
2023-02-23T08:00:00+00:00,21.19,0.0,203.37,0.08,4.22,62.33,0.0,1015.21,-0.24,221.38,1.43,10.03,24.13,17.2,217.54,1.48,9.59,157.47,5.17
2023-02-24T08:00:00+00:00,21.79,33.97,54.8,0.11,5.92,64.43,0.01,1015.65,-0.33,233.26,1.71,11.76,24.13,15.64,233.26,1.71,11.76,204.81,1.97
2023-02-25T08:00:00+00:00,19.96,22.63,54.36,0.16,7.83,49.97,0.0,1018.56,-0.35,230.18,2.72,12.01,24.14,17.71,230.14,2.72,12.01,168.56,4.09
2023-02-26T08:00:00+00:00,20.19,0.0,62.59,0.2,5.11,53.23,0.0,1016.78,-0.37,232.35,2.08,11.88,24.14,16.66,212.53,2.43,9.96,140.03,9.69
2023-02-27T08:00:00+00:00,21.69,0.0,51.7,0.15,8.58,63.2,0.0,1015.75,-0.33,229.02,1.25,10.54,24.14,17.13,179.97,1.95,7.19,148.15,10.68
2023-02-28T08:00:00+00:00,21.85,3.57,47.8,0.12,6.49,73.1,0.0,1014.87,-0.33,226.7,1.56,11.41,24.14,16.55,205.32,1.87,9.24,151.99,8.25
2023-03-01T08:00:00+00:00,21.64,6.27,63.21,0.14,4.86,66.5,0.0,1015.18,-0.3,232.58,2.38,12.88,24.14,15.91,223.09,2.58,11.51,150.44,9.23
2023-03-02T08:00:00+00:00,25.66,0.0,55.77,0.12,1.94,44.83,0.0,1010.96,-0.29,224.86,2.38,11.92,24.14,15.2,224.86,2.38,11.92,150.75,1.17
2023-03-03T08:00:00+00:00,21.71,45.87,314.77,0.11,2.5,68.63,0.01,1012.76,-0.25,235.34,1.92,13.35,22.22,15.93,235.37,1.92,13.35,344.58,3.4
2023-03-04T08:00:00+00:00,22.2,14.07,260.18,0.06,1.93,66.9,0.0,1013.07,-0.25,237.26,2.06,12.61,24.14,16.99,237.26,2.06,12.61,160.2,2.86
2023-03-05T08:00:00+00:00,20.1,86.2,149.23,0.18,5.13,73.6,0.03,1012.66,-0.26,225.8,2.1,11.37,24.13,17.22,225.96,2.1,11.35,339.24,5.34
2023-03-06T08:00:00+00:00,18.69,94.83,74.46,0.18,11.08,74.63,0.0,1019.1,-0.33,199.74,2.14,9.58,24.13,16.78,199.3,2.15,9.53,139.19,5.42
2023-03-07T08:00:00+00:00,20.99,43.47,53.13,0.25,3.26,59.9,0.05,1010.66,-0.4,206.54,1.63,11.89,24.13,16.54,167.18,2.17,8.84,122.67,9.21
2023-03-08T08:00:00+00:00,18.51,99.93,57.51,0.19,7.55,75.67,0.02,1010.44,-0.34,230.98,1.83,12.61,24.14,16.16,237.04,1.93,11.76,340.46,6.83
2023-03-09T08:00:00+00:00,17.15,100.0,342.53,0.09,9.6,81.23,0.96,1014.08,-0.27,249.58,1.73,9.26,15.03,16.34,253.17,1.78,8.95,312.54,4.1
2023-03-10T08:00:00+00:00,19.46,0.0,234.67,0.06,3.69,60.8,0.0,1012.35,-0.24,242.5,1.85,11.37,24.13,17.65,242.5,1.85,11.37,337.44,2.93
2023-03-11T08:00:00+00:00,19.68,55.27,245.45,0.09,4.86,54.8,0.01,1016.65,-0.25,243.3,3.16,12.22,24.13,17.96,243.29,3.16,12.22,256.7,4.36
2023-03-12T08:00:00+00:00,18.95,0.0,216.48,0.18,1.59,49.73,0.0,1018.23,-0.25,236.31,2.67,11.99,24.14,14.74,235.53,2.7,11.87,132.82,5.01
2023-03-13T08:00:00+00:00,21.33,0.33,68.64,0.15,2.69,64.47,0.0,1014.06,-0.34,220.85,1.63,9.84,24.14,16.25,215.83,1.69,9.33,146.77,6.07
2023-03-14T08:00:00+00:00,22.01,2.6,68.92,0.12,6.29,71.53,0.0,1013.65,-0.31,237.47,1.54,13.01,24.14,16.15,201.17,2.04,9.39,145.07,9.77
2023-03-15T08:00:00+00:00,23.77,19.37,49.26,0.19,5.57,71.9,0.0,1013.55,-0.34,224.43,1.6,11.2,24.13,15.68,173.86,2.57,7.87,137.15,12.47
2023-03-16T08:00:00+00:00,26.5,43.4,55.22,0.13,2.03,51.43,0.0,1008.34,-0.32,159.56,1.65,9.66,24.14,15.77,159.56,1.65,9.66,105.82,0.82
2023-03-17T08:00:00+00:00,19.79,100.0,85.94,0.09,5.27,84.6,0.05,1008.87,-0.28,215.32,0.97,10.22,20.95,15.94,224.33,1.02,9.5,341.19,5.0
2023-03-18T08:00:00+00:00,19.55,70.57,244.07,0.1,4.57,70.63,0.04,1011.55,-0.24,237.61,1.14,9.46,20.53,16.25,238.76,1.15,9.31,322.76,4.47
2023-03-19T08:00:00+00:00,20.17,1.17,196.23,0.19,6.95,54.03,0.0,1010.58,-0.22,238.41,1.37,10.66,24.14,15.29,239.53,1.38,10.5,355.3,4.94
2023-03-20T08:00:00+00:00,18.61,10.27,54.13,0.1,15.37,69.87,0.23,1010.25,-0.32,258.25,2.09,12.27,17.31,15.55,284.33,2.69,9.56,339.09,12.49
2023-03-21T08:00:00+00:00,19.52,57.47,56.59,0.14,3.89,71.3,0.02,1016.52,-0.34,245.45,1.96,10.97,24.13,15.31,245.53,1.96,10.96,335.06,4.52
2023-03-22T08:00:00+00:00,20.04,98.73,68.33,0.05,1.1,64.67,0.0,1013.66,-0.29,229.6,1.62,10.76,24.14,15.27,229.6,1.62,10.76,177.67,2.24
2023-03-23T08:00:00+00:00,21.89,100.0,62.17,0.14,3.59,67.2,0.33,1012.5,-0.3,173.71,2.0,10.43,23.69,16.27,149.72,2.7,8.33,120.09,10.86
2023-03-24T08:00:00+00:00,19.38,25.43,67.45,0.08,6.8,66.3,0.04,1012.7,-0.25,170.84,1.43,9.91,24.13,16.14,170.99,1.44,9.85,352.06,4.5
2023-03-25T08:00:00+00:00,18.33,93.93,50.86,0.18,13.2,86.63,0.17,1010.98,-0.34,241.64,0.87,10.5,20.47,16.22,301.81,1.33,6.86,331.47,8.68
2023-03-26T08:00:00+00:00,18.15,6.73,62.96,0.13,10.0,65.93,0.0,1021.58,-0.31,209.8,1.75,9.05,24.13,15.83,208.12,1.79,8.87,143.62,5.45
2023-03-27T08:00:00+00:00,19.52,68.33,72.47,0.07,1.79,40.07,0.0,1017.42,-0.26,193.92,1.82,10.1,24.13,15.7,193.92,1.82,10.1,110.57,1.31
2023-03-28T08:00:00+00:00,18.7,99.47,281.63,0.04,5.15,69.47,0.0,1013.24,-0.24,212.09,1.27,10.88,24.14,15.93,212.08,1.27,10.86,212.63,2.5
2023-03-29T08:00:00+00:00,17.19,94.33,254.45,0.12,5.88,59.0,0.0,1019.96,-0.2,229.16,2.2,11.74,24.14,16.55,229.16,2.2,11.74,173.65,1.85
2023-03-30T08:00:00+00:00,18.12,2.63,261.53,0.12,5.52,64.43,0.0,1020.58,-0.2,225.44,1.99,10.43,24.14,17.58,225.44,1.99,10.43,150.26,1.36
2023-03-31T08:00:00+00:00,18.24,7.17,155.82,0.03,6.75,61.8,0.0,1017.74,-0.22,225.82,1.71,10.39,24.14,16.78,225.65,1.72,10.36,148.88,4.42
2023-04-01T08:00:00+00:00,19.54,1.6,51.0,0.22,2.71,51.53,0.0,1014.25,-0.31,221.53,1.87,11.09,24.14,16.68,212.43,2.02,10.06,142.73,7.11
2023-04-02T08:00:00+00:00,19.54,1.1,55.93,0.15,1.63,65.93,0.0,1013.3,-0.26,219.36,1.9,11.81,24.13,16.71,219.28,1.9,11.8,139.49,3.16
2023-04-03T08:00:00+00:00,19.82,39.33,16.53,0.06,1.39,68.1,0.04,1017.48,-0.24,232.53,2.23,13.88,24.13,17.03,232.53,2.23,13.88,275.94,2.57
2023-04-04T08:00:00+00:00,19.48,25.87,44.38,0.04,1.91,62.4,0.0,1019.29,-0.25,237.01,2.18,12.97,24.14,17.05,237.01,2.18,12.97,167.55,1.34
2023-04-05T08:00:00+00:00,21.65,0.33,29.36,0.12,1.2,53.2,0.0,1015.57,-0.29,224.34,1.78,10.63,24.14,17.03,224.34,1.78,10.63,138.32,1.68
2023-04-06T08:00:00+00:00,25.76,85.47,309.95,0.09,2.42,34.27,0.0,1009.25,-0.25,232.96,1.57,11.16,24.13,17.33,232.96,1.57,11.16,300.19,2.14
2023-04-07T08:00:00+00:00,17.75,99.87,299.74,0.03,3.97,76.33,0.63,1013.39,-0.25,242.74,1.79,10.99,21.15,17.79,242.89,1.79,10.97,317.1,4.26
2023-04-08T08:00:00+00:00,15.2,97.6,6.32,0.04,7.27,70.43,0.01,1017.69,-0.26,239.78,2.2,10.91,24.13,17.95,239.6,2.2,10.88,176.52,4.61
2023-04-09T08:00:00+00:00,16.7,1.23,14.7,0.08,3.88,59.03,0.01,1019.11,-0.28,232.73,2.1,11.37,24.14,17.5,232.73,2.1,11.37,201.9,1.66
2023-04-10T08:00:00+00:00,16.08,32.77,,,5.51,56.1,0.02,1021.28,,230.18,2.89,9.83,24.14,18.45,230.17,2.89,9.82,220.0,5.06
2023-04-11T08:00:00+00:00,16.37,100.0,38.33,0.15,4.21,58.27,0.0,1021.44,-0.31,222.74,2.52,11.19,24.13,16.68,222.74,2.52,11.19,146.25,2.69
2023-04-12T08:00:00+00:00,16.85,100.0,4.26,0.12,1.02,53.87,0.0,1013.44,-0.31,208.28,1.92,10.56,24.14,16.95,208.28,1.92,10.56,118.83,0.57
2023-04-13T08:00:00+00:00,15.8,85.07,35.91,0.07,2.05,78.37,0.1,1015.87,-0.3,229.27,1.48,9.78,24.14,16.91,229.27,1.48,9.78,302.91,2.62
2023-04-14T08:00:00+00:00,16.69,3.27,230.06,0.07,7.41,52.17,0.0,1025.04,-0.25,227.36,2.29,12.29,24.14,17.26,226.63,2.3,12.17,154.4,5.6
2023-04-15T08:00:00+00:00,16.76,1.53,67.07,0.17,6.72,52.27,0.0,1025.75,-0.33,236.96,2.84,14.54,24.13,16.03,236.68,2.84,14.48,147.1,5.82
2023-04-16T08:00:00+00:00,18.77,0.0,54.92,0.13,1.71,49.6,0.0,1017.74,-0.32,228.44,2.44,12.62,24.13,15.93,228.34,2.44,12.61,146.2,3.84
2023-04-17T08:00:00+00:00,18.97,0.0,52.75,0.13,3.02,60.73,0.0,1011.79,-0.29,225.75,1.95,12.25,24.13,15.92,225.73,1.95,12.25,153.76,3.13
2023-04-18T08:00:00+00:00,18.31,0.0,87.48,0.06,2.93,65.13,0.0,1015.7,-0.23,230.98,1.76,10.87,24.14,16.38,230.98,1.76,10.87,151.91,2.9
2023-04-19T08:00:00+00:00,19.85,100.0,60.62,0.11,0.96,48.5,0.0,1012.55,-0.25,237.88,1.46,10.43,24.14,16.3,237.88,1.46,10.43,135.1,1.23
2023-04-20T08:00:00+00:00,16.78,48.1,70.13,0.13,11.04,71.67,0.51,1010.33,-0.25,250.72,2.48,9.79,13.99,16.2,252.33,3.0,8.55,249.21,10.33
2023-04-21T08:00:00+00:00,14.74,98.9,262.17,0.12,2.52,49.2,0.0,1017.15,-0.21,203.98,2.39,10.35,24.13,16.29,203.98,2.39,10.35,121.07,1.27
2023-04-22T08:00:00+00:00,12.7,100.0,61.54,0.2,8.74,71.17,0.15,1011.56,-0.3,210.49,1.52,9.78,23.75,16.13,225.18,1.67,8.74,359.75,8.74
2023-04-23T08:00:00+00:00,15.57,100.0,27.52,0.13,12.98,90.53,1.3,1011.85,-0.23,258.53,2.11,10.98,9.02,16.11,268.83,2.28,9.96,343.22,8.68
2023-04-24T08:00:00+00:00,17.72,69.8,234.43,0.12,4.98,93.07,0.04,1013.78,-0.16,249.83,1.5,9.56,0.31,15.05,250.67,1.51,9.45,321.81,4.56
2023-04-25T08:00:00+00:00,17.62,0.0,296.57,0.05,0.36,65.9,0.0,1018.13,-0.23,247.8,3.53,13.65,24.14,16.14,247.8,3.53,13.65,331.34,1.85
2023-04-26T08:00:00+00:00,17.78,100.0,91.4,0.05,2.28,62.77,0.0,1014.22,-0.24,243.49,1.92,11.51,24.13,16.27,243.49,1.92,11.51,323.31,1.15
2023-04-27T08:00:00+00:00,17.15,66.3,36.33,0.1,9.05,80.47,0.4,1013.99,-0.24,248.38,2.08,9.52,21.7,16.2,252.09,2.15,9.07,294.39,6.8
2023-04-28T08:00:00+00:00,17.15,99.8,232.08,0.13,6.56,57.47,0.01,1019.2,-0.18,244.39,2.9,12.89,24.14,17.33,244.46,2.9,12.88,339.98,5.54
2023-04-29T08:00:00+00:00,16.78,100.0,61.04,0.21,2.58,66.07,0.01,1022.97,-0.3,241.68,3.68,13.17,24.13,16.41,241.68,3.68,13.17,279.98,1.46
2023-04-30T08:00:00+00:00,15.96,0.73,30.15,0.12,1.36,55.9,0.0,1019.26,-0.28,238.64,3.51,13.93,24.14,16.71,238.57,3.52,13.92,123.33,3.43
2023-05-01T08:00:00+00:00,16.94,12.9,61.6,0.23,4.35,70.23,0.0,1016.18,-0.29,229.34,1.79,11.32,24.13,16.82,229.14,1.79,11.28,172.79,4.15
2023-05-02T08:00:00+00:00,17.38,57.93,57.19,0.23,3.05,78.23,0.0,1019.56,-0.31,237.52,2.7,13.5,24.14,16.73,237.52,2.7,13.5,279.1,0.94
2023-05-03T08:00:00+00:00,16.12,0.0,32.2,0.17,3.83,71.23,0.0,1021.04,-0.32,234.62,1.78,11.11,24.14,17.47,234.59,1.78,11.1,149.37,3.97
2023-05-04T08:00:00+00:00,16.85,70.1,19.62,0.14,4.38,67.63,0.0,1021.01,-0.32,235.03,1.61,10.88,24.13,17.45,235.03,1.61,10.88,230.95,0.78
2023-05-05T08:00:00+00:00,16.92,2.3,38.16,0.17,2.04,61.3,0.0,1017.24,-0.32,236.85,2.88,13.63,24.14,17.07,236.84,2.88,13.63,146.33,4.65
